"nom","Wembo Nyama","Kole","Pania Mutombo","Minga","Lusambo","Dikungu","Vanga Kete","Lodja","Omendjadi","Djalo Djeka","Katako Kombe","Bena Dibele","Kamiji","Tshitenge","Miabi","Ngandajika","Mulumba","Tshilenge","Cilundu","Lubao","Kalonda Est","Kabinda","Ludimbi Lukula","Kalambayi Kabanga","Makota","Mwene Ditu","Wikong","Luputa","Kanda Kanda","Bonzola","Dibindi","Kansele","Muya","Diulu","Bipemba","Mpokolo","Nzaba","Kabeya Kamuanga","Mukumbi","Lukelenge","Tshishimbi","Lubilanji","Kamana","Kasansa","Bibanga","Kalenda","Tshofa","Pimu","Nyanga","Kalonda Ouest","Kamonia","Mutena","Banga Lubaka","Kamwesha","Mweka","Moba","Bogosenubia","Moanda","Kitona","Boma","Boma Bungu","Seke-Banza","Inga","Lukula","Tshela","Vaku","Kizu","Kibunzi","Luozi","Kimpangu","Ngidinga","Boko-Kivulu","Mbanza-Ngungu","Kwilu-Ngongo","Kisantu","Mikope","Oshwe","Bosobe","Bokoro","Masi-Manimba","Yasa-Bonga","Idiofa","Ipamu","Koshibanda","Kingandu","Bulungu","Bagata","Bandundu","Kajiji","Kikwit-Nord","Lusanga","Feshi","Wamba Lwadi","Panzi","Tembo","Moanza","Kimbau","Kenge","Boko","Viadana","Poko","Basali","Basoko","Bengamisa","Yakusu","Yahisuli","Yabaondo","Isangi","Yaleko","Banalia","Bafwasende","Bafwagbogbo","Buta","Titule","Ganga","Vanga","Djuma","Sia","Mungindu","Kimputu","Mosango","Pay Kongila","Matadi","Nzanza","Ndjili","Mont Ngafula I","Biyela","Kikimi","Lemba","Matete","Kisenso","Lingwala","Barumbu","Kinshasa","Limete","Kalamu II","Kalamu I","Bumbu","Makala","Ngaba","Bandalungwa","Selembao","Masina I","Kintambo","Kasa-Vubu","Ngiri-Ngiri","Binza Meteo","Binza Ozone","Kikongo","Mont Ngafula II","Sona-Bata","Nsele","Kanzala","Tshikapa","Kingasani","Kimbanseke","Bwamanda","Kungu","Loko","Bangabola","Boso Mondanda","Budjala","Binga","Yamaluka","Boso Manzi","Karawa","Bominenge","Gemena","Mbaya","Bulu","Tandala","Kibombo","Kindu","Alunguli","Kokolo","Police","Makiso-Kisangani","Mangobo","Kabondo","Tshopo","Kaniama","Kalemie","Kansimba","Butumba","Kinkondja","Baka","Kiyambi","Manono","Samba","Kasongo","Kunda","Saramabila","Kampene","Nyemba","Nyunzu","Kabambare","Pangi","Kalima","Yalimbongo","Aketi","Lolo","Yamongili","Abuzi","Yambuku","Wasolo","Bosondjo","Bumba","Mondombe","Djolu","Opienge","Obokote","Lowa","Wanierukula","Lubutu","Kitenda","Kasongo Lunda","Popokabaka","Kimvula","Maluku I","Kimpese","Nsona-Mpangu","Kangu","Kuimba","Kinkonzi","Mangembo","Gombe-Matadi","Masa","Bokonzi","Mawuya","Zongo","Libenge","Bili (Nord-Ubangi)","Gbadolite","Mobayi Mbongo","Yakoma","Monga","Bondo","Bili (Bas-Uele)","Ango","Opala","Kahemba","Gungu","Kitangwa","Mukedi","Kongolo","Mbulula","Kabalo","Bukama","Kabondo Dianda","Kabongo","Songa","Kayamba","Kitenge","Ankoro","Mulongo","Lwamba","Mukanga","Malemba","Kinda","Kamina","Kikwit-Sud","Kenya","Kamalondo","Tshamilemba","Pweto","Lukafu","Mufunga Sampwe","Kilwa","Kapolowe","Panda","Kashobwe","Kampemba","Rwashi","Bena Tshiadi","Yangala","Ilebo","Luebo","Bena Leka","Muetshi","Tshikula","Dibaya","Kalomba","Tshibala","Mushenge","Bulape","Masuika","Luiza","Katoka","Ndesha","Tshikaji","Bilomba","Ndekesha","Bunkonde","Mikalayi","Luambo","Katende","Ndjoko-Mpunda","Lubondaie","Kakenge","Rwampara","Bunia","Jiba","Linga","Mangala","Damas","Fataki","Drodro","Tchomia","Rethy","Nyakunde","Nizi","Bambu","Kilo","Mongbalu","Komanda","Gethy","Boga","Nia-Nia","Mandima","Lolwa","Lita","Boma-Mangbetu","Isiro","Wamba","Doruma","Pawa","Niangara","Rungu","Mambasa","Rimba","Logo","Angumu","Nyarambe","Mahagi","Makoro","Kambala","Biringi","Laybo","Ariwara","Adi","Aru","Adja","Aungba","Faradje","Gombari","Dungu","Watsa","Demba","Mutoto","Lubunga (Kasaï-Central)","Kananga","Maluku II","Nselo","Lomela","Nioki","Bolobo","Mushie","Kwamouth","Mokala","Kisanji","Lukonga","Tunda","Bosobolo","Businga","Boto","Lisala","Ndage","Mwela Lembwa","Kingabwa","Likati","Yahuma","Ikela","Lubunga (Tshopo)","Ubundu","Kailo","Ototo","Tshumbe","Lusangi","Bobozo","Punia","Kyondo","Mabalako","Biena","Masereka","Lubero","Manguredjipa","Mutwanga","Kamango","Oicha","Binza","Rwanguba","Rutshuru","Birambizo","Beni","Vuhovi","Musienene","Butembo","Katwa","Kayna","Goma","Karisimbi","Kibua","Masisi","Mweso","Kirotshe","Pinga","Walikale","Kibirizi","Kalunguta","Alimbongo","Nyiragongo","Katoyi","Bambo","Itebero","Mwana","Kaziba","Nyantende","Nyangezi","Kabare","Mubumbano","Walungu","Hauts-Plateaux","Kaniola","Kalonge","Bunyakiri","Uvira","Kitutu","Kamituga","Itombwe","Minembwe","Nundu","Ruzizi","Lemera","Fizi","Shabunda","Lulingu","Kalole","Mwenga","Mulungu","Bagira","Kadutu","Ibanda","Katana","Lualaba","Kafakumba","Kanzenze","Kasaji","Dilolo","Sandoa","Kalamba","Lubudi","Bunkeya","Fungurume","Kambove","Lubumbashi","Kisanga","Katuba","Mumbunda","Kipushi","Sakania","Kafubu","Kilela Balanda","Manika","Vangu","Kowe","Mitwaba","Gombe","Minova","Kalehe","Miti-Murhesa","Idjwi","Aba","Masina II","Kapanga","Dilala","Mutshatsha","Kikula","Kimbi Lulenge","Ferekeni","Wapinda","Likasi","Kasenga","Ntandembelo","Yumbi","Tshudi Loto","Kiri","Bosanga","Yalifafo","Dekese","Mimia","Makanza","Bomongo","Lolanga Mampoko","Penjwa","Bokungu","Wema","Befale","Lotumbe","Monkoto","Djombo","Bongandanga","Lingomo","Basankusu","Boende","Mompono","Monieka","Banjow Moke","Inongo","Wangata","Bolenge","Bolomba","Ingende","Iboko","Irebu","Mbandaka","Lukolela","Bikoro","Ntondo","Lilanga Bobangi"
"Wembo Nyama",0,535.9,416.7,213.5,360.6,172,314.1,363.4,475.4,220.4,286.8,488.3,652.5,530.5,606.3,560.8,519.4,536.7,597.3,529.3,592.7,434.2,369.6,577,603.1,625.5,774.2,644.8,603.2,536.4,530,532.6,538,534.5,538.7,545.7,543.2,553.5,588.6,538.6,556,529.7,513.7,542.2,488.2,696,336.7,1724.3,852.5,811.7,873.2,875.7,1013.9,749.4,697.9,1660.8,2380.8,1829.9,1856.7,1769,1786.2,1766.1,1739.2,1841.5,1895.3,1830,1874.8,1901.4,1790.7,1669.5,1682.9,1581.6,1584.5,1584.1,1563.1,1196.7,2271.5,1747.4,1610,1238.2,1289.9,1101.5,1197.4,1084.5,1191.5,1189.7,1405.5,1520.9,1361,1091,1131.8,1354.7,1508.1,1478.3,1895,1405.2,1411.9,1281,1354.7,2144.5,2176,1515,1585.8,1409,1368.8,1110.2,1357.1,1331.2,1007.9,1530.9,1547.4,1748.2,1834,2131.3,2088,1258.9,1258.9,1356.4,1085.2,1206.4,1168.2,1129.5,1689.3,1695.1,1446.9,1495.3,1462.4,1473.6,1452.9,1447.2,1454.9,1453,1453.2,1451.3,1447.6,1451.4,1452.5,1456.5,1453.3,1451.3,1453.8,1455.4,1445.4,1456,1452,1454.4,1464.8,1462.3,1437.6,1483.2,1557.8,1481.6,793.5,888.3,1442.7,1456.5,2413.6,2473.8,2232.7,2413.8,1937.4,2352,2151.4,2013.4,2089.1,2279.6,2300.4,2319.3,2266.6,2219.2,2383.1,325.6,412.6,428.7,1456.7,1454.1,1287.8,1321.5,1330.3,1347,717.4,1254.6,1319.4,1228.5,1027.2,921,1136.2,962.4,544,625.4,418.5,722.2,584.7,1121.2,865,923.1,586,534.8,1713.4,1937.2,1818.4,1971.9,2167.3,2066.6,2252.1,2082.2,1901.8,914.6,1219.9,1719.3,989.3,951.4,1357.9,1033.1,1660.8,1615.8,1864.3,1680.5,1351.5,1624,1672.6,1837.7,1908.5,1896.1,1808.6,1649.2,1590.2,2521,2477.2,2564.8,2497.9,2452.7,2294.3,2350.4,2341.8,2239,2167.2,2264.4,2496.3,1122.2,1346.9,1079.4,1055.1,914.6,748.7,678.4,748.9,971.9,946.3,887,913.6,719.8,750.5,956,1027.7,1044.1,1127.6,1076.5,926.2,850.3,1099.9,1420.9,1407.1,1366.5,1330.2,1486.5,1343.1,1373.2,1299.3,1385.4,1625.2,1444.5,1458.9,551.4,797.1,791,665.1,546.5,476.9,581.2,640.7,799.7,712.7,752.8,849.5,846,830,553.6,552.7,543,640.4,618.7,649.3,607.8,811.9,437.4,786,705.7,791.6,1630,1653.9,1802.8,1795.6,1756.1,1789.3,1731.7,1695.6,1707.8,1803.9,1596.6,1662.2,1691.9,1670.1,1809.7,1521.6,1673.9,1602.7,1805.2,1528.6,1835.4,1668.2,1919.8,1983.8,1916.6,2403,1933.9,2084,1911.6,1680.7,1793.4,1830.5,1906.7,1877.4,1830.4,1997.4,1822.8,1892,2041.5,1992.6,2028.2,1943.7,2004.8,1883.6,2090.1,1872.5,2079.4,1948.3,619.4,508.9,519,544.5,1447.5,1707.1,482.1,1649.8,2075.7,1856.6,1529.6,1295,1178,542.6,273.1,2437.2,2094.3,2569.8,1956.3,2213.7,1411.9,1454.4,1954.9,1452.3,942,1355.7,1424.7,508.9,385.8,190,738,557.5,891.7,1445.1,1474,1507,1478.4,1442.6,1565.2,1515.9,1577.4,1532.6,1294.7,1256.8,1227.6,1293.5,1456.4,1424.9,1537.5,1415.4,1410.2,1376.7,1187,1188.1,1226.5,1305.8,1321.6,1205.5,1462.6,1124.1,1335.8,1463.3,1353.6,1241.4,1253.8,1278.5,1201.6,992.4,1047.2,1027.2,1031.8,1032,954.3,978.9,1182.7,1055.7,1110.8,1137.5,1103,879.6,765.2,1321.7,1179.4,1195,1080.8,1103.5,1269.9,649,777.7,694.7,888.4,918.2,1016.4,1016.2,1019.2,1062.2,1184,1020.9,1022.6,1207.3,1217.3,1243,863.8,1075.8,1373.1,1227.2,1283.4,1351.8,1389.3,1411.5,1380.5,1385,1615.8,1415.3,1394.3,1400,1349.2,1348.2,1215.3,1455.6,1228.7,1114.4,1053.4,NA,2112.3,1450,950.2,1118.2,1200.3,1426.6,1007.2,794.9,2207,1251.1,1438.3,1843.4,1912.1,662.1,2181.1,1020.5,913.6,848.8,2085.9,1717.5,2868.1,1717.5,1891.3,1076.8,1558.5,1453.8,1809.6,1637,1843.7,1538.3,1413.9,1664.3,1330.3,1346.1,1423,1972.4,2136.6,2204.4,2195.1,1715.8,1643.6,1750.9,2263.3,2219.8,2277.8,1944.6,2183.8,2203.1
"Kole",536.1,0,782.1,490.1,343,514,272.7,350.8,457.4,421.5,594.7,393.8,718.2,623,644.4,701.9,658.5,637.6,635.4,918.9,899.7,740.3,744.8,787.4,708.3,730.6,900.4,777,744.3,612.4,609.1,609.2,615.6,608.5,606.3,606.8,605.9,591.6,645,616.6,614,607.2,856.7,647.4,682.5,801.1,712,1741.6,844.7,803.9,865.4,867.9,1006.1,741.7,599.9,2050.4,2398.1,1822.1,1849,1761.3,1778.5,1758.4,1731.4,1833.7,1887.5,1822.2,1867,1893.7,1782.9,1661.8,1675.1,1573.8,1576.7,1576.3,1555.3,1188.9,2263.7,1739.6,1602.2,1230.5,1282.1,1093.7,1189.6,1076.7,1183.7,1181.9,1397.7,1513.1,1353.3,1083.2,1124,1346.9,1500.3,1470.5,1887.2,1397.4,1404.1,1273.2,1346.9,2212.1,2239.6,1532.3,1603.1,1472.7,1401.5,1127.5,1374.4,1348.5,1025.2,1594.5,1640.3,1811.9,1897.7,2194.9,2151.6,1251.1,1251.2,1348.6,1077.4,1198.6,1160.4,1121.7,1681.5,1687.3,1439.1,1487.6,1454.6,1465.8,1445.1,1439.4,1447.1,1445.2,1445.4,1443.5,1439.8,1443.6,1444.8,1448.8,1445.6,1443.5,1446.1,1447.6,1437.7,1448.2,1444.3,1446.6,1457,1454.5,1429.8,1475.4,1550,1473.8,785.7,880.5,1434.9,1448.7,2430.9,2491.1,2249.9,2431,1954.7,2369.2,2168.7,2030.6,2106.4,2296.9,2317.7,2336.6,2283.9,2236.5,2400.4,715.2,720.5,736.6,1448.9,1446.3,1366.6,1385.1,1405.8,1410.6,849.6,1644.3,1709,1360.7,1240,1053.2,1525.8,1352,933.7,940.5,808.1,1077.5,892.5,1510.9,1254.7,1303.2,893.8,842.7,1730.7,1954.5,1835.7,1989.1,2184.6,2083.9,2269.3,2099.5,1919,931.9,1237.2,1812.2,1297.1,1259.3,1504.6,1341,1653,1608,1856.6,1672.7,1343.8,1616.2,1664.8,1829.9,1900.8,1888.3,1800.8,1641.4,1582.4,2538.2,2494.5,2582.1,2515.1,2470,2311.6,2367.7,2363.8,2302.7,2230.9,2328,2559.9,1139.5,1339.1,1071.6,1047.3,906.9,1138.4,1068,1138.5,1104,1078.5,1160.1,1045.8,993.7,1057.5,1345.7,1263.7,1176.2,1359.1,1208.7,1058.4,982.4,1092.1,1553.1,1539.2,1498.7,1719.9,1618.7,1386,1604.7,1431.5,1517.5,1768.6,1576.7,1591.1,332.2,902.2,650.2,657.3,448.6,385.9,590.2,678.8,791.9,704.9,591.6,617.9,838.3,848.8,545.8,544.9,535.2,632.6,610.9,641.6,600,804.2,434.3,726.3,724.6,693.7,1937.9,1961.8,2110.6,2103.4,2064,2097.2,2039.6,2003.5,2015.6,2111.8,1904.5,1970.1,1999.8,1978,2117.6,1829.4,1981.8,1910.6,1904.2,1836.5,2143.2,1976.1,2008.6,2051.4,2009.5,2502.7,2001.5,2183.8,2128.5,1988.6,2101.2,2138.4,2214.6,2185.3,2138.3,2305.3,2130.7,2199.9,2349.4,2300.5,2336.1,2251.6,2312.7,2191.4,2398,2180.3,2277.6,2256.2,562.5,471.4,577.2,536.8,1439.7,1699.3,621,1642,2067.9,1848.8,1521.9,1287.2,1170.2,534.8,662.7,2454.5,2111.6,2587.1,1973.6,2230.9,1404.1,1446.6,2018.5,1469.6,959.3,1377.6,1465.6,816.8,455.2,565.3,1093.3,549.7,1199.6,1753,1781.9,1814.9,1786.3,1750.5,1873.1,1823.8,1885.3,1840.5,1602.6,1564.7,1535.5,1601.3,1764.3,1732.8,1845.4,1723.3,1718.1,1684.6,1494.9,1496,1534.4,1613.7,1629.4,1513.4,1770.5,1432,1643.6,1771.2,1661.5,1549.3,1561.7,1586.3,1509.5,1300.3,1355.1,1335.1,1339.7,1339.9,1262.2,1286.8,1490.6,1363.6,1418.6,1445.4,1410.8,1187.5,1073.1,1664.7,1526.5,1502.9,1388.6,1411.4,1617.1,956.9,1085.6,1002.6,1196.3,1226.1,1324.3,1324.1,1327,1370.1,1316.2,1153.1,1154.8,1237.7,1209.5,1235.2,996,1208,1505.3,1359.4,1415.6,1484,1521.5,1543.6,1512.7,1517.2,1748,1547.5,1526.5,1532.2,1481.4,1480.4,1446.8,1447.8,1536.6,1422.2,1361.3,NA,2420.2,1442.2,942.4,1250.4,1332.5,1558.7,1354.3,1102.8,2270.6,1383.3,1570.4,1835.6,1904.3,400.2,2198.4,1037.8,930.9,428.1,2078.1,1734.8,2885.4,1734.8,1908.6,1094.1,1575.8,1471.1,1826.9,1654.2,1861,1555.6,1431.2,1681.6,1347.6,1363.4,1440.3,1964.6,2153.9,2221.7,2212.4,1733.1,1660.9,1768.2,2255.5,2237,2270,1961.9,2176,2220.4
"Pania Mutombo",416.7,781.9,0,292,439.1,383.2,570,629.4,743.5,540.9,613.3,744.2,517.1,395.1,480.4,425.3,384,401.3,471.5,482,457.3,298.7,219.5,441.6,467.7,490.1,638.8,509.4,467.8,401,394.6,397.2,402.5,399.1,403.3,410.2,407.8,487.4,453.2,403.1,420.6,394.3,381.1,406.8,352.8,560.5,280.7,2028.2,904,863.2,924.7,927.2,1065.4,801,776.4,1613.5,2684.7,1881.4,1908.3,1820.6,1837.8,1817.7,1790.7,1893,1946.8,1881.5,1926.3,1953,1842.2,1721.1,1734.4,1633.1,1636,1635.6,1614.6,1248.2,2323,1798.9,1661.5,1289.8,1341.4,1153,1248.9,1136,1243,1241.2,1457,1572.4,1412.5,1142.5,1183.3,1406.2,1559.6,1529.8,1946.5,1456.7,1463.4,1332.5,1406.2,2140.8,2205.9,1818.9,1889.7,1637.7,1597.5,1414.1,1661,1635.1,1311.8,1759.5,1776,1976.9,2062.7,2359.9,2293.9,1310.4,1310.5,1407.9,1136.7,1257.9,1219.7,1181,1740.8,1746.6,1498.4,1546.9,1513.9,1525.1,1504.4,1498.7,1506.4,1504.5,1504.7,1502.8,1499.1,1502.9,1504,1508.1,1504.9,1502.8,1505.3,1506.9,1496.9,1507.5,1503.6,1505.9,1516.3,1513.8,1489.1,1534.7,1609.3,1533.1,845,939.8,1494.2,1508,2717.5,2777.7,2536.5,2717.6,2241.2,2655.8,2455.3,2317.2,2393,2583.5,2604.3,2623.2,2570.5,2523.1,2686.9,487.6,641.2,657.4,1508.2,1505.6,1516.4,1550.2,1558.9,1575.6,582,1207.4,1272.1,1093.1,910.8,785.5,1088.9,915.1,521.2,584.8,580.5,681.5,773.7,1074,817.8,875.8,814.6,763.4,2017.3,2241.1,2122.3,2275.7,2471.2,2370.4,2555.9,2386.1,2205.6,1218.5,1523.8,1947.9,1217.9,1180.1,1586.5,1261.7,1712.3,1667.3,1915.9,1732,1403.1,1675.5,1724.1,1889.2,1960,1947.6,1860.1,1700.7,1641.7,2824.8,2781.1,2868.7,2801.7,2756.6,2598.2,2654.3,2570.4,2467.7,2395.9,2493,2724.9,1426.1,1398.4,1130.9,1106.6,966.2,701.5,631.2,701.6,836.4,810.9,751.6,778.2,584.3,615.1,908.8,980.5,908.6,1080.4,941.1,790.8,714.8,1151.4,1285.5,1271.6,1231.1,1283,1351.1,1118.4,1326,1163.8,1249.9,1501,1309.1,1323.5,629.9,661.7,869.5,716.6,625,555.4,603.5,551,851.2,764.2,831.3,928,772.4,734.3,605.1,604.2,594.5,691.9,670.2,647.8,659.3,863.5,515.8,837.5,645.3,870.1,1619,1643,1791.8,1784.6,1745.2,1778.4,1720.8,1684.7,1696.8,1793,1585.7,1651.3,1681,1659.2,1798.8,1510.6,1662.9,1591.7,1794.3,1517.7,1824.4,1657.3,1980.8,2087,2007.1,2392.1,2051.4,2073.1,1900.7,1669.8,1782.4,1819.6,1895.8,1866.5,1819.5,1986.5,1811.9,1881,2030.6,1981.7,2017.3,1932.8,1993.8,1872.6,2079.2,1861.5,2068.5,1937.3,670.9,587.4,579.5,596.1,1499,1758.6,802.5,1701.3,2127.2,1908.1,1581.2,1346.5,1229.5,594.1,435.1,2741.1,2398.2,2873.7,2260.2,2517.5,1463.4,1505.9,2183.5,1756.2,1245.9,1584.3,1653.3,737.5,464.3,312.7,697.4,609,1120.3,1434.2,1463.1,1496.1,1467.5,1431.7,1554.3,1504.9,1566.4,1521.7,1283.8,1245.9,1216.6,1282.5,1445.4,1413.9,1526.6,1404.5,1399.2,1365.8,1176.1,1177.2,1293.2,1294.8,1310.6,1194.6,1451.6,1352.7,1324.8,1452.4,1342.7,1230.5,1242.9,1267.5,1250.2,981.5,1036.3,1016.2,1020.9,1021.1,943.3,968,1171.8,1044.7,1099.8,1126.6,1092,868.7,754.3,1281,1138.8,1184.1,1069.8,1092.6,1229.3,824.5,971.5,683.8,877.5,1094.6,1005.4,1005.3,1008.2,1051.3,1048.6,885.5,887.2,1071.9,1152.8,1178.5,728.4,940.4,1237.7,1091.8,1148,1216.3,1253.8,1276,1245.1,1249.6,1480.4,1279.8,1258.9,1264.6,1213.8,1212.7,1168.1,1507.1,1217.8,1103.4,1042.5,NA,2101.3,1501.5,876.6,982.8,1064.9,1291.1,966.5,1023.5,2435.6,1115.7,1302.8,1894.9,1963.6,966,2381.5,1324.4,1217.5,1094.8,2137.4,2021.4,3172,2021.4,2195.1,1380.7,1862.4,1757.7,2113.5,1940.8,2147.6,1842.2,1717.8,1968.2,1634.2,1650,1726.9,2023.9,2249.3,2508.3,2499,2019.7,1947.5,2054.8,2314.8,2523.6,2329.3,2248.5,2235.3,2507
"Minga",213.4,490,292,0,147.1,180,366.8,426.2,540.3,337.7,410.1,541,466.7,371.4,392.8,450.3,407,386,383.9,488.1,503.8,345.2,280.6,488.1,456.7,479,648.8,525.4,492.8,360.8,357.6,357.6,364,356.9,354.7,355.2,354.3,340,393.5,365,362.4,355.7,427.6,395.8,399.2,549.5,256.9,1825,639,598.2,659.7,662.2,800.4,536,484.4,1619.6,2481.5,1616.4,1643.3,1555.6,1572.8,1552.7,1525.8,1628,1681.8,1616.6,1661.3,1688,1577.2,1456.1,1469.4,1368.1,1371,1370.6,1349.6,983.2,2058.1,1533.9,1396.6,1024.8,1076.5,888,983.9,871,978,976.3,1192,1307.4,1147.6,877.5,918.3,1141.2,1294.6,1264.8,1681.5,1191.7,1198.4,1067.5,1141.2,2140.3,2201.4,1615.7,1686.5,1434.5,1394.3,1210.8,1457.8,1431.9,1108.6,1556.3,1572.8,1773.7,1859.5,2156.7,2113.4,1045.4,1045.5,1142.9,871.7,992.9,954.7,916,1475.8,1481.6,1233.4,1281.9,1249,1260.1,1239.4,1233.7,1241.4,1239.5,1239.7,1237.8,1234.1,1237.9,1239.1,1243.1,1239.9,1237.8,1240.4,1241.9,1232,1242.5,1238.6,1241,1251.3,1248.9,1224.1,1269.7,1344.3,1268.1,580,674.8,1229.2,1243,2514.3,2574.5,2333.3,2514.4,2038,2452.6,2252,2114,2189.8,2380.2,2401.1,2420,2367.3,2319.9,2483.7,284.4,438,454.2,1243.2,1240.7,1313.2,1346.9,1355.7,1372.4,598,1213.4,1278.2,1109.1,957.3,801.6,1095,921.2,502.8,584.3,377.3,681,610.1,1080,823.8,881.9,611.4,560.2,1814.1,2037.9,1919.1,2072.5,2268,2167.2,2352.7,2182.9,2002.4,1015.2,1320.6,1744.7,1014.7,976.9,1383.3,1058.5,1447.3,1402.3,1650.9,1467,1138.1,1410.5,1459.2,1624.2,1695.1,1682.6,1595.1,1435.7,1376.7,2621.6,2577.9,2665.5,2598.5,2553.4,2395,2451.1,2367.2,2264.5,2192.7,2289.8,2521.7,1222.9,1133.5,865.9,841.7,701.2,707.5,637.2,707.7,852.5,826.9,798.1,794.2,630.8,661.6,914.8,986.5,924.7,1086.4,957.1,806.8,730.9,886.4,1301.5,1287.7,1247.1,1289.1,1367.1,1134.4,1332,1179.9,1266,1517,1325.2,1339.6,337.9,650.7,577.6,451.6,333.1,263.4,367.7,427.3,586.2,499.2,539.3,636,632.6,616.5,340.1,339.2,329.5,426.9,405.2,435.9,394.3,598.5,223.9,572.5,492.2,578.1,1618.5,1642.4,1791.3,1784.1,1744.7,1777.8,1720.2,1684.1,1696.3,1792.4,1585.1,1650.7,1680.4,1658.6,1798.2,1510.1,1662.4,1591.2,1793.8,1517.1,1823.9,1656.8,1945.2,2009.2,1942,2391.5,1959.3,2072.6,1900.1,1669.2,1781.9,1819,1895.2,1865.9,1819,1985.9,1811.3,1880.5,2030,1981.2,2016.8,1932.2,1993.3,1872.1,2078.6,1861,2067.9,1936.8,406,295.5,305.5,331.1,1234,1493.7,599.3,1436.3,1862.2,1643.1,1316.2,1081.5,964.5,329.1,231.9,2537.8,2195,2670.5,2057,2314.3,1198.5,1240.9,1980.3,1553,1042.7,1381.1,1450.1,534.3,172.3,110.2,696.8,344,917.1,1433.6,1462.6,1495.6,1466.9,1431.1,1553.7,1504.4,1565.9,1521.1,1283.3,1245.4,1216.1,1282,1444.9,1413.4,1526,1404,1398.7,1365.2,1175.6,1176.6,1251.9,1294.3,1310.1,1194,1451.1,1149.5,1324.3,1451.8,1342.1,1230,1242.3,1267,1227.1,980.9,1035.8,1015.7,1020.3,1020.6,942.8,967.5,1171.2,1044.2,1099.3,1126.1,1091.5,868.2,753.7,1280.5,1138.2,1183.5,1069.3,1092,1228.8,674.4,803.1,683.2,876.9,943.6,1004.9,1004.7,1007.7,1050.7,1064.6,901.5,903.3,1032,1003.8,1029.5,744.4,956.4,1253.7,1107.8,1164,1232.4,1269.9,1292.1,1261.2,1265.6,1496.4,1295.9,1274.9,1280.6,1229.8,1228.8,1174.1,1242.1,1217.2,1102.9,1041.9,NA,2100.8,1236.5,736.7,998.8,1080.9,1307.2,966,820.3,2232.4,1131.7,1318.9,1629.9,1698.6,762.8,2116.5,1121.1,1014.3,802.8,1872.4,1818.2,2968.8,1818.2,1991.9,1177.5,1659.2,1554.5,1910.3,1737.6,1944.4,1639,1514.6,1765,1431,1446.8,1523.7,1758.9,1984.3,2305.1,2295.8,1816.5,1744.3,1851.6,2049.8,2320.4,2064.3,2045.3,1970.3,2303.8
